candidate_row_index,ground_truth_class,origin_group,source_experiment,source_role,source_session_id,source_capture_id,source_row_index,source_row_identity,adapted_artifact,adapted_artifact_sha256,historical_source_csv,historical_source_csv_sha256,raw_extraction,raw_extraction_sha256,pcap,pcap_sha256,transformation
6698,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,0,10.10.10.2-10.10.20.2-35598-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6767,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,69,10.10.10.2-10.10.20.2-54408-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6768,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,70,10.10.10.2-10.10.20.2-54408-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6769,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,71,10.10.10.2-10.10.20.2-54416-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6770,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,72,10.10.10.2-10.10.20.2-54416-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6771,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,73,10.10.10.2-10.10.20.2-54424-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6772,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,74,10.10.10.2-10.10.20.2-54424-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6773,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,75,10.10.10.2-10.10.20.2-54428-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6774,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,76,10.10.10.2-10.10.20.2-54428-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6775,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,77,10.10.10.2-10.10.20.2-54432-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6776,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,78,10.10.10.2-10.10.20.2-54432-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6777,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,79,10.10.10.2-10.10.20.2-54434-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6778,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,80,10.10.10.2-10.10.20.2-54434-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6779,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,81,10.10.10.2-10.10.20.2-52644-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6780,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,82,10.10.10.2-10.10.20.2-52644-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6781,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,83,10.10.10.2-10.10.20.2-52658-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6782,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,84,10.10.10.2-10.10.20.2-52658-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6783,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,85,10.10.10.2-10.10.20.2-52674-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6784,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,86,10.10.10.2-10.10.20.2-52674-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6785,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,87,10.10.10.2-10.10.20.2-52676-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6786,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,88,10.10.10.2-10.10.20.2-52676-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6787,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,89,10.10.10.2-10.10.20.2-52680-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6788,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,90,10.10.10.2-10.10.20.2-52680-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6789,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,91,10.10.10.2-10.10.20.2-52694-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6790,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,92,10.10.10.2-10.10.20.2-52694-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
6791,Normal,EXPERIMENT_F_A4_NORMAL_REMEDIATION,EXPERIMENT_F,F-ADAPTATION-NORMAL-A2,F-A1-NORMAL-A2-01,F-A1-NORMAL-A2-01,93,10.10.10.2-10.10.20.2-52700-8080-6,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/adapted_78/F-A1-NORMAL-A2-01_model_input_78.csv,4ed0482e82915c30e7572b1e148c2278ff7cc64f6c2d93185af5a2bfa4514a12,NOT_APPLICABLE,NOT_APPLICABLE,data/lab/experiment_f/normal_remediation_a2/derived/a4_run_01/raw_cicflowmeter/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap_ISCX.csv,e7b1ea5cb58408a42984cff70789fd854c21930f2157d8812d0e0f8ac3d563bb,data/lab/experiment_f/normal_remediation_a2/raw/observer/F-A1-NORMAL-A2-01/F-A1-NORMAL-A2-01.pcap,d7ceb5247f809fd4800330ba4b6d5207efc9fca9eacc54bd9e970c65a8e815e8,approved CICFlowMeter V3 -> frozen ordered 78-feature adapter; no imputation
